Date,Neighborhood,Confirmed,ZIP_CODE
2020-07-07,N26: HISTORIC ANACOSTIA,219,20373.0
2020-07-07,N42: STADIUM ARMORY,218,20009.0
2020-07-07,N17: EASTLAND GARDENS,216,20019.0
2020-07-07,N4: BELLEVUE,204,20043.0
2020-07-07,N18: EDGEWOOD,204,20002.0
2020-07-07,N47: U ST/PLEASANT,200,20001.0
2020-07-07,N43: SW/WATERFRONT,198,20024.0
2020-07-07,N41: SOUTH COLUMBIA HEIGHTS,190,20009.0
2020-07-07,N16: DOUGLASS,187,20020.0
2020-07-07,N40: SHEPHERD PARK,176,20012.0
2020-07-07,N2: ADAMS MORGAN,175,20009.0
2020-07-07,N6: BRENTWOOD,173,20018.0
2020-07-07,N48: UNION STATION,166,20002.0
2020-07-07,N5: BLOOMINGDALE,141,20001.0
2020-07-07,N44: TENLEYTOWN,139,20016.0
2020-07-07,N23: GEORGETOWN EAST,136,20007.0
2020-07-07,N28: KINGMAN PARK,122,20002.0
2020-07-07,N27: KENT/PALISADES,116,20016.0
2020-07-07,N25: HILL EAST,94,20003.0
2020-07-07,N51: WOODRIDGE,92,20018.0
2020-07-07,N49: WASHINGTON HIGHLANDS,89,20032.0
2020-07-07,N10: CATHEDRAL HEIGHTS,73,20016.0
2020-07-07,N9: CAPITOL HILL,70,20002.0
2020-07-07,N50: WOODLEY PARK,67,20008.0
2020-07-07,N19: FOREST HILLS,66,20008.0
2020-07-07,N24: GWU,63,20052.0
2020-07-07,N11: CHEVY CHASE,53,20015.0
2020-07-07,N3: BARNABY WOODS,40,20015.0
2020-07-07,N22: GEORGETOWN,23,20007.0
2020-07-07,N15: DC MEDICAL CENTER,22,20422.0
2020-07-07,N36: NAVAL STATION & AIR FORCE,4,20373.0
2020-07-07,N35: NATIONAL MALL,1,20004.0
2020-07-08,N13: COLUMBIA HEIGHTS,701,20010.0
2020-07-08,N1: 16th ST HEIGHTS,631,20011.0
2020-07-08,N7: BRIGHTWOOD,492,20011.0
2020-07-08,N12: CHINATOWN,378,20001.0
2020-07-08,N37: NAYLOR/HILLCREST,365,20020.0
2020-07-08,N38: PETWORTH,357,20011.0
2020-07-08,N8: BRIGHTWOOD PARK,350,20011.0
2020-07-08,N30: LINCOLN HEIGHTS,322,20019.0
2020-07-08,N31: LOGAN CIRCLE/SHAW,321,20005.0
2020-07-08,N45: TRINIDAD,319,20002.0
2020-07-08,N33: MICHIGAN PARK,311,20017.0
2020-07-08,N34: MOUNT PLEASANT,296,20010.0
2020-07-08,N32: MARSHALL HEIGHTS,274,20019.0
2020-07-08,N14: CONGRESS HEIGHTS/SHIPLEY,267,20032.0
2020-07-08,N20: FORT DUPONT,249,20019.0
2020-07-08,N21: FORT LINCOLN/GATEWAY,246,20018.0
2020-07-08,N29: LAMOND RIGGS,228,20011.0
2020-07-08,N46: TWINING,226,20020.0
2020-07-08,N39: SAINT ELIZABETHS,220,20032.0
2020-07-08,N26: HISTORIC ANACOSTIA,219,20373.0
2020-07-08,N42: STADIUM ARMORY,218,20009.0
2020-07-08,N17: EASTLAND GARDENS,216,20019.0
2020-07-08,N4: BELLEVUE,205,20043.0
2020-07-08,N18: EDGEWOOD,204,20002.0
2020-07-08,N47: U ST/PLEASANT,201,20001.0
2020-07-08,N43: SW/WATERFRONT,198,20024.0
2020-07-08,N41: SOUTH COLUMBIA HEIGHTS,191,20009.0
2020-07-08,N16: DOUGLASS,187,20020.0
2020-07-08,N40: SHEPHERD PARK,176,20012.0
2020-07-08,N2: ADAMS MORGAN,176,20009.0
2020-07-08,N6: BRENTWOOD,173,20018.0
2020-07-08,N48: UNION STATION,166,20002.0
2020-07-08,N5: BLOOMINGDALE,143,20001.0
2020-07-08,N44: TENLEYTOWN,138,20016.0
2020-07-08,N23: GEORGETOWN EAST,137,20007.0
2020-07-08,N28: KINGMAN PARK,122,20002.0
2020-07-08,N27: KENT/PALISADES,117,20016.0
2020-07-08,N25: HILL EAST,94,20003.0
2020-07-08,N51: WOODRIDGE,92,20018.0
2020-07-08,N49: WASHINGTON HIGHLANDS,89,20032.0
2020-07-08,N10: CATHEDRAL HEIGHTS,74,20016.0
2020-07-08,N9: CAPITOL HILL,71,20002.0
2020-07-08,N50: WOODLEY PARK,67,20008.0
2020-07-08,N19: FOREST HILLS,66,20008.0
2020-07-08,N24: GWU,64,20052.0
2020-07-08,N11: CHEVY CHASE,53,20015.0
2020-07-08,N3: BARNABY WOODS,40,20015.0
2020-07-08,N22: GEORGETOWN,25,20007.0
2020-07-08,N15: DC MEDICAL CENTER,22,20422.0
2020-07-08,N36: NAVAL STATION & AIR FORCE,5,20373.0
2020-07-08,N35: NATIONAL MALL,1,20004.0
2020-07-09,N13: COLUMBIA HEIGHTS,701,20010.0
2020-07-09,N1: 16th ST HEIGHTS,632,20011.0
2020-07-09,N7: BRIGHTWOOD,492,20011.0
2020-07-09,N12: CHINATOWN,380,20001.0
2020-07-09,N37: NAYLOR/HILLCREST,366,20020.0
2020-07-09,N38: PETWORTH,359,20011.0
2020-07-09,N8: BRIGHTWOOD PARK,351,20011.0
2020-07-09,N31: LOGAN CIRCLE/SHAW,325,20005.0
2020-07-09,N30: LINCOLN HEIGHTS,323,20019.0
2020-07-09,N45: TRINIDAD,320,20002.0
2020-07-09,N33: MICHIGAN PARK,312,20017.0
2020-07-09,N34: MOUNT PLEASANT,298,20010.0
2020-07-09,N32: MARSHALL HEIGHTS,276,20019.0
2020-07-09,N14: CONGRESS HEIGHTS/SHIPLEY,270,20032.0
2020-07-09,N20: FORT DUPONT,249,20019.0
2020-07-09,N21: FORT LINCOLN/GATEWAY,246,20018.0
2020-07-09,N29: LAMOND RIGGS,231,20011.0
2020-07-09,N46: TWINING,227,20020.0
2020-07-09,N39: SAINT ELIZABETHS,222,20032.0
2020-07-09,N26: HISTORIC ANACOSTIA,221,20373.0
2020-07-09,N42: STADIUM ARMORY,218,20009.0
2020-07-09,N17: EASTLAND GARDENS,218,20019.0
2020-07-09,N4: BELLEVUE,207,20043.0
2020-07-09,N18: EDGEWOOD,204,20002.0
2020-07-09,N43: SW/WATERFRONT,203,20024.0
2020-07-09,N47: U ST/PLEASANT,201,20001.0
2020-07-09,N41: SOUTH COLUMBIA HEIGHTS,193,20009.0
2020-07-09,N16: DOUGLASS,188,20020.0
2020-07-09,N40: SHEPHERD PARK,176,20012.0
2020-07-09,N2: ADAMS MORGAN,176,20009.0
2020-07-09,N6: BRENTWOOD,174,20018.0
2020-07-09,N48: UNION STATION,169,20002.0
2020-07-09,N5: BLOOMINGDALE,145,20001.0
2020-07-09,N44: TENLEYTOWN,139,20016.0
2020-07-09,N23: GEORGETOWN EAST,138,20007.0
2020-07-09,N28: KINGMAN PARK,125,20002.0
2020-07-09,N27: KENT/PALISADES,118,20016.0
2020-07-09,N25: HILL EAST,95,20003.0
2020-07-09,N51: WOODRIDGE,92,20018.0
2020-07-09,N49: WASHINGTON HIGHLANDS,90,20032.0
2020-07-09,N10: CATHEDRAL HEIGHTS,77,20016.0
2020-07-09,N9: CAPITOL HILL,70,20002.0
2020-07-09,N50: WOODLEY PARK,68,20008.0
2020-07-09,N19: FOREST HILLS,66,20008.0
2020-07-09,N24: GWU,65,20052.0
2020-07-09,N11: CHEVY CHASE,53,20015.0
2020-07-09,N3: BARNABY WOODS,40,20015.0
2020-07-09,N22: GEORGETOWN,26,20007.0
2020-07-09,N15: DC MEDICAL CENTER,22,20422.0
2020-07-09,N36: NAVAL STATION & AIR FORCE,5,20373.0
2020-07-09,N35: NATIONAL MALL,1,20004.0
2020-07-10,N13: COLUMBIA HEIGHTS,706,20010.0
2020-07-10,N1: 16th ST HEIGHTS,632,20011.0
2020-07-10,N7: BRIGHTWOOD,495,20011.0
2020-07-10,N12: CHINATOWN,381,20001.0
2020-07-10,N37: NAYLOR/HILLCREST,368,20020.0
2020-07-10,N38: PETWORTH,360,20011.0
2020-07-10,N8: BRIGHTWOOD PARK,355,20011.0
2020-07-10,N31: LOGAN CIRCLE/SHAW,330,20005.0
2020-07-10,N30: LINCOLN HEIGHTS,324,20019.0
2020-07-10,N45: TRINIDAD,322,20002.0
2020-07-10,N33: MICHIGAN PARK,312,20017.0
2020-07-10,N34: MOUNT PLEASANT,300,20010.0
2020-07-10,N32: MARSHALL HEIGHTS,280,20019.0
2020-07-10,N14: CONGRESS HEIGHTS/SHIPLEY,273,20032.0
2020-07-10,N20: FORT DUPONT,249,20019.0
2020-07-10,N21: FORT LINCOLN/GATEWAY,248,20018.0
2020-07-10,N29: LAMOND RIGGS,232,20011.0
2020-07-10,N46: TWINING,231,20020.0
2020-07-10,N26: HISTORIC ANACOSTIA,224,20373.0
2020-07-10,N39: SAINT ELIZABETHS,222,20032.0
2020-07-10,N17: EASTLAND GARDENS,219,20019.0
2020-07-10,N42: STADIUM ARMORY,218,20009.0
2020-07-10,N4: BELLEVUE,208,20043.0
2020-07-10,N43: SW/WATERFRONT,206,20024.0
2020-07-10,N18: EDGEWOOD,205,20002.0
2020-07-10,N47: U ST/PLEASANT,201,20001.0
2020-07-10,N41: SOUTH COLUMBIA HEIGHTS,194,20009.0
2020-07-10,N16: DOUGLASS,188,20020.0
2020-07-10,N2: ADAMS MORGAN,178,20009.0
2020-07-10,N40: SHEPHERD PARK,176,20012.0
2020-07-10,N6: BRENTWOOD,174,20018.0
2020-07-10,N48: UNION STATION,170,20002.0
2020-07-10,N5: BLOOMINGDALE,146,20001.0
2020-07-10,N44: TENLEYTOWN,139,20016.0
2020-07-10,N23: GEORGETOWN EAST,139,20007.0
2020-07-10,N28: KINGMAN PARK,125,20002.0
2020-07-10,N27: KENT/PALISADES,119,20016.0
2020-07-10,N25: HILL EAST,95,20003.0
2020-07-10,N51: WOODRIDGE,92,20018.0
2020-07-10,N49: WASHINGTON HIGHLANDS,90,20032.0
2020-07-10,N10: CATHEDRAL HEIGHTS,77,20016.0
2020-07-10,N9: CAPITOL HILL,71,20002.0
2020-07-10,N50: WOODLEY PARK,68,20008.0
2020-07-10,N19: FOREST HILLS,67,20008.0
2020-07-10,N24: GWU,65,20052.0
2020-07-10,N11: CHEVY CHASE,54,20015.0
2020-07-10,N3: BARNABY WOODS,40,20015.0
2020-07-10,N22: GEORGETOWN,26,20007.0
2020-07-10,N15: DC MEDICAL CENTER,22,20422.0
2020-07-10,N36: NAVAL STATION & AIR FORCE,5,20373.0
2020-07-10,N35: NATIONAL MALL,1,20004.0
2020-07-11,N13: COLUMBIA HEIGHTS,706,20010.0
2020-07-11,N1: 16th ST HEIGHTS,634,20011.0
2020-07-11,N7: BRIGHTWOOD,497,20011.0
2020-07-11,N12: CHINATOWN,384,20001.0
2020-07-11,N37: NAYLOR/HILLCREST,371,20020.0
2020-07-11,N38: PETWORTH,361,20011.0
2020-07-11,N8: BRIGHTWOOD PARK,355,20011.0
2020-07-11,N31: LOGAN CIRCLE/SHAW,330,20005.0
2020-07-11,N45: TRINIDAD,324,20002.0
2020-07-11,N30: LINCOLN HEIGHTS,324,20019.0
2020-07-11,N33: MICHIGAN PARK,312,20017.0
2020-07-11,N34: MOUNT PLEASANT,300,20010.0
2020-07-11,N32: MARSHALL HEIGHTS,281,20019.0
2020-07-11,N14: CONGRESS HEIGHTS/SHIPLEY,276,20032.0
2020-07-11,N20: FORT DUPONT,249,20019.0
2020-07-11,N21: FORT LINCOLN/GATEWAY,248,20018.0
2020-07-11,N29: LAMOND RIGGS,233,20011.0
2020-07-11,N46: TWINING,231,20020.0
2020-07-11,N26: HISTORIC ANACOSTIA,226,20373.0
2020-07-11,N39: SAINT ELIZABETHS,223,20032.0
2020-07-11,N17: EASTLAND GARDENS,220,20019.0
2020-07-11,N42: STADIUM ARMORY,218,20009.0
2020-07-11,N4: BELLEVUE,211,20043.0
2020-07-11,N43: SW/WATERFRONT,209,20024.0
2020-07-11,N18: EDGEWOOD,206,20002.0
2020-07-11,N47: U ST/PLEASANT,204,20001.0
2020-07-11,N41: SOUTH COLUMBIA HEIGHTS,195,20009.0
2020-07-11,N16: DOUGLASS,188,20020.0
2020-07-11,N2: ADAMS MORGAN,179,20009.0
2020-07-11,N40: SHEPHERD PARK,177,20012.0
2020-07-11,N6: BRENTWOOD,175,20018.0
2020-07-11,N48: UNION STATION,171,20002.0
2020-07-11,N5: BLOOMINGDALE,147,20001.0
2020-07-11,N44: TENLEYTOWN,139,20016.0
2020-07-11,N23: GEORGETOWN EAST,139,20007.0
2020-07-11,N28: KINGMAN PARK,127,20002.0
2020-07-11,N27: KENT/PALISADES,119,20016.0
2020-07-11,N25: HILL EAST,95,20003.0
2020-07-11,N51: WOODRIDGE,93,20018.0
2020-07-11,N49: WASHINGTON HIGHLANDS,91,20032.0
2020-07-11,N10: CATHEDRAL HEIGHTS,78,20016.0
2020-07-11,N9: CAPITOL HILL,72,20002.0
2020-07-11,N50: WOODLEY PARK,68,20008.0
2020-07-11,N19: FOREST HILLS,67,20008.0
2020-07-11,N24: GWU,65,20052.0
2020-07-11,N11: CHEVY CHASE,55,20015.0
2020-07-11,N3: BARNABY WOODS,40,20015.0
2020-07-11,N22: GEORGETOWN,27,20007.0
2020-07-11,N15: DC MEDICAL CENTER,22,20422.0
2020-07-11,N36: NAVAL STATION & AIR FORCE,5,20373.0
2020-07-11,N35: NATIONAL MALL,1,20004.0
2020-07-12,N13: COLUMBIA HEIGHTS,710,20010.0
2020-07-12,N1: 16th ST HEIGHTS,635,20011.0
2020-07-12,N7: BRIGHTWOOD,497,20011.0
2020-07-12,N12: CHINATOWN,385,20001.0
2020-07-12,N37: NAYLOR/HILLCREST,375,20020.0
2020-07-12,N38: PETWORTH,363,20011.0
2020-07-12,N8: BRIGHTWOOD PARK,359,20011.0
2020-07-12,N31: LOGAN CIRCLE/SHAW,331,20005.0
2020-07-12,N45: TRINIDAD,330,20002.0
2020-07-12,N30: LINCOLN HEIGHTS,326,20019.0
2020-07-12,N33: MICHIGAN PARK,312,20017.0
2020-07-12,N34: MOUNT PLEASANT,301,20010.0
2020-07-12,N32: MARSHALL HEIGHTS,283,20019.0
2020-07-12,N14: CONGRESS HEIGHTS/SHIPLEY,278,20032.0
2020-07-12,N20: FORT DUPONT,251,20019.0
2020-07-12,N21: FORT LINCOLN/GATEWAY,248,20018.0
2020-07-12,N46: TWINING,234,20020.0
2020-07-12,N29: LAMOND RIGGS,234,20011.0
2020-07-12,N26: HISTORIC ANACOSTIA,227,20373.0
2020-07-12,N39: SAINT ELIZABETHS,224,20032.0
2020-07-12,N17: EASTLAND GARDENS,220,20019.0
2020-07-12,N42: STADIUM ARMORY,218,20009.0
2020-07-12,N4: BELLEVUE,212,20043.0
2020-07-12,N43: SW/WATERFRONT,210,20024.0
2020-07-12,N47: U ST/PLEASANT,207,20001.0
2020-07-12,N18: EDGEWOOD,207,20002.0
2020-07-12,N41: SOUTH COLUMBIA HEIGHTS,195,20009.0
2020-07-12,N16: DOUGLASS,188,20020.0
2020-07-12,N2: ADAMS MORGAN,180,20009.0
2020-07-12,N40: SHEPHERD PARK,177,20012.0
2020-07-12,N6: BRENTWOOD,175,20018.0
2020-07-12,N48: UNION STATION,173,20002.0
2020-07-12,N5: BLOOMINGDALE,147,20001.0
2020-07-12,N44: TENLEYTOWN,140,20016.0
2020-07-12,N23: GEORGETOWN EAST,139,20007.0
2020-07-12,N28: KINGMAN PARK,127,20002.0
2020-07-12,N27: KENT/PALISADES,119,20016.0
2020-07-12,N25: HILL EAST,96,20003.0
2020-07-12,N51: WOODRIDGE,94,20018.0
2020-07-12,N49: WASHINGTON HIGHLANDS,92,20032.0
2020-07-12,N10: CATHEDRAL HEIGHTS,78,20016.0
2020-07-12,N9: CAPITOL HILL,72,20002.0
2020-07-12,N50: WOODLEY PARK,68,20008.0
2020-07-12,N19: FOREST HILLS,67,20008.0
2020-07-12,N24: GWU,66,20052.0
2020-07-12,N11: CHEVY CHASE,56,20015.0
2020-07-12,N3: BARNABY WOODS,40,20015.0
2020-07-12,N22: GEORGETOWN,27,20007.0
2020-07-12,N15: DC MEDICAL CENTER,22,20422.0
2020-07-12,N36: NAVAL STATION & AIR FORCE,5,20373.0
2020-07-12,N35: NATIONAL MALL,1,20004.0
2020-07-13,N13: COLUMBIA HEIGHTS,712,20010.0
2020-07-13,N1: 16th ST HEIGHTS,638,20011.0
2020-07-13,N7: BRIGHTWOOD,497,20011.0
2020-07-13,N12: CHINATOWN,387,20001.0
2020-07-13,N37: NAYLOR/HILLCREST,377,20020.0
2020-07-13,N38: PETWORTH,363,20011.0
2020-07-13,N8: BRIGHTWOOD PARK,361,20011.0
2020-07-13,N45: TRINIDAD,334,20002.0
2020-07-13,N31: LOGAN CIRCLE/SHAW,333,20005.0
2020-07-13,N30: LINCOLN HEIGHTS,326,20019.0
2020-07-13,N33: MICHIGAN PARK,312,20017.0
2020-07-13,N34: MOUNT PLEASANT,302,20010.0
2020-07-13,N32: MARSHALL HEIGHTS,284,20019.0
2020-07-13,N14: CONGRESS HEIGHTS/SHIPLEY,280,20032.0
2020-07-13,N20: FORT DUPONT,253,20019.0
2020-07-13,N21: FORT LINCOLN/GATEWAY,248,20018.0
2020-07-13,N46: TWINING,236,20020.0
2020-07-13,N29: LAMOND RIGGS,236,20011.0
2020-07-13,N26: HISTORIC ANACOSTIA,229,20373.0
2020-07-13,N39: SAINT ELIZABETHS,224,20032.0
2020-07-13,N17: EASTLAND GARDENS,221,20019.0
2020-07-13,N42: STADIUM ARMORY,219,20009.0
2020-07-13,N4: BELLEVUE,213,20043.0
2020-07-13,N43: SW/WATERFRONT,211,20024.0
2020-07-13,N47: U ST/PLEASANT,210,20001.0
2020-07-13,N18: EDGEWOOD,208,20002.0
2020-07-13,N41: SOUTH COLUMBIA HEIGHTS,196,20009.0
2020-07-13,N16: DOUGLASS,188,20020.0
2020-07-13,N2: ADAMS MORGAN,181,20009.0
2020-07-13,N40: SHEPHERD PARK,177,20012.0
2020-07-13,N48: UNION STATION,176,20002.0
2020-07-13,N6: BRENTWOOD,175,20018.0
2020-07-13,N5: BLOOMINGDALE,147,20001.0
2020-07-13,N44: TENLEYTOWN,141,20016.0
2020-07-13,N23: GEORGETOWN EAST,139,20007.0
2020-07-13,N28: KINGMAN PARK,128,20002.0
2020-07-13,N27: KENT/PALISADES,119,20016.0
2020-07-13,N25: HILL EAST,96,20003.0
2020-07-13,N51: WOODRIDGE,94,20018.0
2020-07-13,N49: WASHINGTON HIGHLANDS,92,20032.0
2020-07-13,N10: CATHEDRAL HEIGHTS,78,20016.0
2020-07-13,N9: CAPITOL HILL,73,20002.0
2020-07-13,N50: WOODLEY PARK,68,20008.0
2020-07-13,N19: FOREST HILLS,67,20008.0
2020-07-13,N24: GWU,66,20052.0
2020-07-13,N11: CHEVY CHASE,56,20015.0
2020-07-13,N3: BARNABY WOODS,40,20015.0
2020-07-13,N22: GEORGETOWN,27,20007.0
2020-07-13,N15: DC MEDICAL CENTER,22,20422.0
2020-07-13,N36: NAVAL STATION & AIR FORCE,5,20373.0
2020-07-13,N35: NATIONAL MALL,1,20004.0
2020-07-14,N13: COLUMBIA HEIGHTS,716,20010.0
2020-07-14,N1: 16th ST HEIGHTS,640,20011.0
2020-07-14,N7: BRIGHTWOOD,499,20011.0
2020-07-14,N12: CHINATOWN,391,20001.0
2020-07-14,N37: NAYLOR/HILLCREST,378,20020.0
2020-07-14,N38: PETWORTH,365,20011.0
2020-07-14,N8: BRIGHTWOOD PARK,362,20011.0
2020-07-14,N31: LOGAN CIRCLE/SHAW,338,20005.0
2020-07-14,N45: TRINIDAD,334,20002.0
2020-07-14,N30: LINCOLN HEIGHTS,327,20019.0
2020-07-14,N33: MICHIGAN PARK,316,20017.0
2020-07-14,N34: MOUNT PLEASANT,303,20010.0
2020-07-14,N32: MARSHALL HEIGHTS,288,20019.0
2020-07-14,N14: CONGRESS HEIGHTS/SHIPLEY,282,20032.0
2020-07-14,N20: FORT DUPONT,256,20019.0
2020-07-14,N21: FORT LINCOLN/GATEWAY,248,20018.0
2020-07-14,N29: LAMOND RIGGS,239,20011.0
2020-07-14,N46: TWINING,238,20020.0
2020-07-14,N26: HISTORIC ANACOSTIA,230,20373.0
2020-07-14,N39: SAINT ELIZABETHS,224,20032.0
2020-07-14,N17: EASTLAND GARDENS,223,20019.0
2020-07-14,N42: STADIUM ARMORY,219,20009.0
2020-07-14,N4: BELLEVUE,215,20043.0
2020-07-14,N47: U ST/PLEASANT,213,20001.0
2020-07-14,N43: SW/WATERFRONT,213,20024.0
2020-07-14,N18: EDGEWOOD,211,20002.0
2020-07-14,N41: SOUTH COLUMBIA HEIGHTS,196,20009.0
2020-07-14,N16: DOUGLASS,189,20020.0
2020-07-14,N2: ADAMS MORGAN,183,20009.0
2020-07-14,N6: BRENTWOOD,177,20018.0
2020-07-14,N40: SHEPHERD PARK,177,20012.0
2020-07-14,N48: UNION STATION,176,20002.0
2020-07-14,N5: BLOOMINGDALE,149,20001.0
2020-07-14,N44: TENLEYTOWN,143,20016.0
2020-07-14,N23: GEORGETOWN EAST,140,20007.0
2020-07-14,N28: KINGMAN PARK,130,20002.0
2020-07-14,N27: KENT/PALISADES,120,20016.0
2020-07-14,N25: HILL EAST,100,20003.0
2020-07-14,N51: WOODRIDGE,94,20018.0
2020-07-14,N49: WASHINGTON HIGHLANDS,93,20032.0
2020-07-14,N10: CATHEDRAL HEIGHTS,78,20016.0
2020-07-14,N9: CAPITOL HILL,73,20002.0
2020-07-14,N24: GWU,70,20052.0
2020-07-14,N50: WOODLEY PARK,68,20008.0
2020-07-14,N19: FOREST HILLS,67,20008.0
2020-07-14,N11: CHEVY CHASE,57,20015.0
2020-07-14,N3: BARNABY WOODS,40,20015.0
2020-07-14,N22: GEORGETOWN,28,20007.0
2020-07-14,N15: DC MEDICAL CENTER,22,20422.0
2020-07-14,N36: NAVAL STATION & AIR FORCE,5,20373.0
2020-07-14,N35: NATIONAL MALL,3,20004.0
2020-07-15,N13: COLUMBIA HEIGHTS,717,20010.0
2020-07-15,N1: 16th ST HEIGHTS,642,20011.0
2020-07-15,N7: BRIGHTWOOD,500,20011.0
2020-07-15,N12: CHINATOWN,393,20001.0
2020-07-15,N37: NAYLOR/HILLCREST,379,20020.0
2020-07-15,N38: PETWORTH,368,20011.0
2020-07-15,N8: BRIGHTWOOD PARK,362,20011.0
2020-07-15,N31: LOGAN CIRCLE/SHAW,341,20005.0
2020-07-15,N45: TRINIDAD,338,20002.0
2020-07-15,N30: LINCOLN HEIGHTS,330,20019.0
2020-07-15,N33: MICHIGAN PARK,316,20017.0
2020-07-15,N34: MOUNT PLEASANT,304,20010.0
2020-07-15,N32: MARSHALL HEIGHTS,290,20019.0
2020-07-15,N14: CONGRESS HEIGHTS/SHIPLEY,282,20032.0
2020-07-15,N20: FORT DUPONT,257,20019.0
2020-07-15,N21: FORT LINCOLN/GATEWAY,248,20018.0
2020-07-15,N46: TWINING,239,20020.0
2020-07-15,N29: LAMOND RIGGS,239,20011.0
2020-07-15,N26: HISTORIC ANACOSTIA,231,20373.0
2020-07-15,N39: SAINT ELIZABETHS,225,20032.0
2020-07-15,N17: EASTLAND GARDENS,223,20019.0
2020-07-15,N42: STADIUM ARMORY,219,20009.0
2020-07-15,N4: BELLEVUE,217,20043.0
2020-07-15,N43: SW/WATERFRONT,217,20024.0
2020-07-15,N47: U ST/PLEASANT,214,20001.0
2020-07-15,N18: EDGEWOOD,213,20002.0
2020-07-15,N41: SOUTH COLUMBIA HEIGHTS,197,20009.0
2020-07-15,N16: DOUGLASS,189,20020.0
2020-07-15,N2: ADAMS MORGAN,185,20009.0
2020-07-15,N6: BRENTWOOD,178,20018.0
2020-07-15,N40: SHEPHERD PARK,177,20012.0
2020-07-15,N48: UNION STATION,176,20002.0
2020-07-15,N5: BLOOMINGDALE,150,20001.0
2020-07-15,N44: TENLEYTOWN,144,20016.0
2020-07-15,N23: GEORGETOWN EAST,141,20007.0
2020-07-15,N28: KINGMAN PARK,132,20002.0
2020-07-15,N27: KENT/PALISADES,120,20016.0
2020-07-15,N25: HILL EAST,102,20003.0
2020-07-15,N51: WOODRIDGE,95,20018.0
2020-07-15,N49: WASHINGTON HIGHLANDS,94,20032.0
2020-07-15,N10: CATHEDRAL HEIGHTS,78,20016.0
2020-07-15,N9: CAPITOL HILL,73,20002.0
2020-07-15,N24: GWU,71,20052.0
2020-07-15,N50: WOODLEY PARK,68,20008.0
2020-07-15,N19: FOREST HILLS,67,20008.0
2020-07-15,N11: CHEVY CHASE,57,20015.0
2020-07-15,N3: BARNABY WOODS,40,20015.0
2020-07-15,N22: GEORGETOWN,29,20007.0
2020-07-15,N15: DC MEDICAL CENTER,22,20422.0
2020-07-15,N36: NAVAL STATION & AIR FORCE,5,20373.0
2020-07-15,N35: NATIONAL MALL,3,20004.0
2020-07-16,N13: COLUMBIA HEIGHTS,719,20010.0
2020-07-16,N1: 16th ST HEIGHTS,643,20011.0
2020-07-16,N7: BRIGHTWOOD,502,20011.0
2020-07-16,N12: CHINATOWN,394,20001.0
2020-07-16,N37: NAYLOR/HILLCREST,379,20020.0
2020-07-16,N38: PETWORTH,369,20011.0
2020-07-16,N8: BRIGHTWOOD PARK,362,20011.0
2020-07-16,N31: LOGAN CIRCLE/SHAW,343,20005.0
2020-07-16,N45: TRINIDAD,339,20002.0
2020-07-16,N30: LINCOLN HEIGHTS,333,20019.0
2020-07-16,N33: MICHIGAN PARK,317,20017.0
2020-07-16,N34: MOUNT PLEASANT,305,20010.0
2020-07-16,N32: MARSHALL HEIGHTS,290,20019.0
2020-07-16,N14: CONGRESS HEIGHTS/SHIPLEY,282,20032.0
2020-07-16,N20: FORT DUPONT,257,20019.0
2020-07-16,N21: FORT LINCOLN/GATEWAY,250,20018.0
2020-07-16,N46: TWINING,240,20020.0
2020-07-16,N29: LAMOND RIGGS,239,20011.0
2020-07-16,N26: HISTORIC ANACOSTIA,231,20373.0
2020-07-16,N39: SAINT ELIZABETHS,225,20032.0
2020-07-16,N17: EASTLAND GARDENS,224,20019.0
2020-07-16,N42: STADIUM ARMORY,219,20009.0
2020-07-16,N43: SW/WATERFRONT,218,20024.0
2020-07-16,N4: BELLEVUE,217,20043.0
2020-07-16,N47: U ST/PLEASANT,216,20001.0
2020-07-16,N18: EDGEWOOD,213,20002.0
2020-07-16,N41: SOUTH COLUMBIA HEIGHTS,199,20009.0
2020-07-16,N16: DOUGLASS,190,20020.0
2020-07-16,N2: ADAMS MORGAN,185,20009.0
2020-07-16,N6: BRENTWOOD,179,20018.0
2020-07-16,N48: UNION STATION,178,20002.0
2020-07-16,N40: SHEPHERD PARK,177,20012.0
2020-07-16,N5: BLOOMINGDALE,150,20001.0
2020-07-16,N44: TENLEYTOWN,144,20016.0
2020-07-16,N23: GEORGETOWN EAST,141,20007.0
2020-07-16,N28: KINGMAN PARK,132,20002.0
2020-07-16,N27: KENT/PALISADES,120,20016.0
2020-07-16,N25: HILL EAST,102,20003.0
2020-07-16,N51: WOODRIDGE,96,20018.0
2020-07-16,N49: WASHINGTON HIGHLANDS,95,20032.0
2020-07-16,N10: CATHEDRAL HEIGHTS,81,20016.0
2020-07-16,N9: CAPITOL HILL,74,20002.0
2020-07-16,N24: GWU,74,20052.0
2020-07-16,N50: WOODLEY PARK,68,20008.0
2020-07-16,N19: FOREST HILLS,67,20008.0
2020-07-16,N11: CHEVY CHASE,57,20015.0
2020-07-16,N3: BARNABY WOODS,40,20015.0
2020-07-16,N22: GEORGETOWN,29,20007.0
2020-07-16,N15: DC MEDICAL CENTER,24,20422.0
2020-07-16,N36: NAVAL STATION & AIR FORCE,5,20373.0
2020-07-16,N35: NATIONAL MALL,2,20004.0
2020-07-17,N13: COLUMBIA HEIGHTS,721,20010.0
