INDEX NUMBER,YEAR,CENSUS TRACT,COUNTY NAME,POPULATION,POVERTY RATE,RENTER OCCUPIED HOUSEHOLDS,PCT RENTER OCCUPIED,MEDIAN HOUSEHOLD INCOME,PCT WHITE,PCT AF AM,PCT HISPANIC,PCT AM IND,PCT ASIAN,PCT NH PI,PCT MULTIPLE,PCT OTHER,EVICTION FILINGS,EVICTIONS,EVICTION RATE,EVICTION FILING RATE,LOW FLAG,IMPUTED,SYMBOL
8531,2012,8014.05,"PRINCE GEORGE'S COUNTY, MD",4681.0,11.29,651.0,49.12,62946.0,10.19,46.91,31.08,0.0,9.76,0.0,1.07,0.98,489.0,8.0,1.23,75.12,0,0,md
8532,2012,8014.06,"PRINCE GEORGE'S COUNTY, MD",2685.0,4.83,624.0,52.46,69217.0,2.61,85.1,6.7,0.0,2.46,0.0,3.13,0.0,841.0,49.0,7.86,134.85,0,0,md
8533,2012,8014.07,"PRINCE GEORGE'S COUNTY, MD",6287.0,5.59,486.0,13.02,84088.0,7.06,81.58,9.46,0.0,0.57,0.0,1.32,0.0,293.0,15.0,3.09,60.29,0,0,md
8534,2012,8014.08,"PRINCE GEORGE'S COUNTY, MD",3458.0,15.29,812.0,52.14,59364.0,4.6,79.64,3.9,0.26,3.41,0.0,8.18,0.0,611.0,4.0,0.49,75.25,0,0,md
8535,2012,8014.09,"PRINCE GEORGE'S COUNTY, MD",3099.0,6.32,428.0,54.11,70977.0,7.62,67.44,13.07,0.0,11.16,0.0,0.0,0.71,377.0,14.0,3.27,88.08,0,0,md
8536,2012,8014.1,"PRINCE GEORGE'S COUNTY, MD",3134.0,0.0,109.0,4.44,97731.0,14.96,58.1,6.51,0.0,17.07,0.0,3.03,0.32,1.0,0.0,0.0,0.91,0,0,md
8537,2012,8014.11,"PRINCE GEORGE'S COUNTY, MD",3174.0,5.18,164.0,13.2,91806.0,10.43,50.09,20.6,0.0,12.85,0.0,6.02,0.0,2.0,1.0,0.61,1.22,0,0,md
8538,2012,8015.0,"PRINCE GEORGE'S COUNTY, MD",2667.0,5.94,156.0,16.36,70061.0,3.26,81.81,10.87,0.0,2.29,0.0,1.76,0.0,11.0,6.0,3.84,7.04,0,0,md
8539,2012,8016.0,"PRINCE GEORGE'S COUNTY, MD",2475.0,16.61,790.0,59.4,43333.0,2.59,89.66,4.97,1.13,0.0,0.0,1.66,0.0,1895.0,68.0,8.61,239.97,0,0,md
8540,2012,8017.01,"PRINCE GEORGE'S COUNTY, MD",4376.0,15.06,906.0,55.74,64688.0,5.46,93.1,0.53,0.0,0.27,0.0,0.48,0.16,1755.0,49.0,5.41,193.64,0,0,md
8541,2012,8017.02,"PRINCE GEORGE'S COUNTY, MD",3939.0,11.0,1334.0,81.7,64231.0,2.34,92.82,3.55,0.0,0.56,0.0,0.74,0.0,2558.0,95.0,7.12,191.8,0,0,md
8542,2012,8017.04,"PRINCE GEORGE'S COUNTY, MD",5948.0,8.43,1669.0,73.43,52321.0,2.61,91.34,4.42,0.0,0.47,0.0,1.16,0.0,4914.0,112.0,6.71,294.37,0,0,md
8543,2012,8017.06,"PRINCE GEORGE'S COUNTY, MD",1536.0,7.46,204.0,49.61,66450.0,3.26,84.38,4.56,0.0,5.14,0.0,1.37,1.3,179.0,7.0,3.44,87.89,0,0,md
8544,2012,8017.07,"PRINCE GEORGE'S COUNTY, MD",6446.0,11.29,1453.0,66.88,57695.0,0.47,68.45,29.55,0.0,1.3,0.0,0.23,0.0,2954.0,162.0,11.15,203.26,0,0,md
8545,2012,8017.08,"PRINCE GEORGE'S COUNTY, MD",3357.0,6.29,807.0,61.24,49167.0,2.29,83.91,6.97,0.0,1.19,0.0,5.63,0.0,1608.0,38.0,4.71,199.34,0,0,md
8546,2012,8018.01,"PRINCE GEORGE'S COUNTY, MD",2001.0,18.12,645.0,74.22,42019.0,2.95,86.16,8.35,0.0,0.15,0.0,2.4,0.0,1772.0,67.0,10.39,274.73,0,0,md
8547,2012,8018.02,"PRINCE GEORGE'S COUNTY, MD",3341.0,6.7,709.0,44.46,51250.0,1.05,96.98,0.0,0.0,1.05,0.0,0.63,0.3,771.0,36.0,5.08,108.74,0,0,md
8548,2012,8018.04,"PRINCE GEORGE'S COUNTY, MD",2234.0,6.75,86.0,13.84,68583.0,4.3,90.64,4.39,0.0,0.0,0.0,0.67,0.0,12.0,1.0,1.16,13.9,0,0,md
8549,2012,8018.05,"PRINCE GEORGE'S COUNTY, MD",2214.0,26.02,779.0,67.21,50495.0,5.74,85.95,2.08,0.95,1.26,0.0,4.02,0.0,684.0,16.0,2.05,87.8,0,0,md
8550,2012,8018.07,"PRINCE GEORGE'S COUNTY, MD",4123.0,6.94,1199.0,58.73,50625.0,1.55,96.26,1.72,0.0,0.17,0.0,0.29,0.0,1788.0,48.0,4.0,149.08,0,0,md
8551,2012,8018.08,"PRINCE GEORGE'S COUNTY, MD",3990.0,7.25,983.0,62.99,58274.0,2.78,90.73,5.31,0.0,0.0,0.0,1.18,0.0,2099.0,68.0,6.92,213.53,0,0,md
8552,2012,8019.01,"PRINCE GEORGE'S COUNTY, MD",4921.0,0.84,166.0,5.64,93750.0,4.73,75.27,14.41,0.0,3.58,0.0,2.01,0.0,13.0,2.0,1.2,7.83,0,0,md
8553,2012,8019.04,"PRINCE GEORGE'S COUNTY, MD",2974.0,11.46,635.0,44.68,48775.0,10.86,72.6,11.5,1.82,0.67,0.0,2.56,0.0,1067.0,26.0,4.09,168.03,0,0,md
8554,2012,8019.05,"PRINCE GEORGE'S COUNTY, MD",5361.0,0.0,592.0,37.06,94229.0,9.2,83.51,0.37,0.0,5.35,0.0,1.57,0.0,642.0,34.0,5.74,108.38,0,0,md
8555,2012,8019.06,"PRINCE GEORGE'S COUNTY, MD",1813.0,10.8,315.0,42.95,59583.0,19.91,55.54,16.66,0.0,0.55,0.0,7.34,0.0,1018.0,65.0,20.66,323.52,0,0,md
8556,2012,8019.07,"PRINCE GEORGE'S COUNTY, MD",2767.0,4.75,778.0,39.41,60846.0,4.81,87.86,2.71,0.0,4.26,0.0,0.36,0.0,133.0,8.0,1.03,17.1,0,0,md
8557,2012,8019.08,"PRINCE GEORGE'S COUNTY, MD",3224.0,10.93,1165.0,82.28,57589.0,3.32,94.14,0.0,0.53,1.58,0.0,0.43,0.0,3270.0,89.0,7.64,280.77,0,0,md
8558,2012,8020.01,"PRINCE GEORGE'S COUNTY, MD",5769.0,14.02,1660.0,68.25,66639.0,2.43,86.91,9.38,0.0,0.19,0.0,0.81,0.28,3828.0,152.0,9.16,230.65,0,0,md
8559,2012,8020.02,"PRINCE GEORGE'S COUNTY, MD",3735.0,11.21,461.0,36.94,60568.0,0.54,90.17,7.04,0.32,0.51,0.0,1.42,0.0,121.0,43.0,9.33,26.25,0,0,md
8560,2012,8021.03,"PRINCE GEORGE'S COUNTY, MD",3298.0,8.89,152.0,12.61,81652.0,10.28,72.92,9.79,2.3,1.06,0.0,3.64,0.0,10.0,5.0,3.28,6.56,0,0,md
8561,2012,8021.04,"PRINCE GEORGE'S COUNTY, MD",1728.0,13.72,425.0,57.25,54464.0,3.12,88.08,8.16,0.0,0.23,0.0,0.41,0.0,288.0,18.0,4.23,67.71,0,0,md
8562,2012,8021.06,"PRINCE GEORGE'S COUNTY, MD",3766.0,5.27,1235.0,62.14,57656.0,0.72,91.61,6.88,0.0,0.48,0.0,0.32,0.0,3414.0,172.0,13.93,276.44,0,0,md
8563,2012,8021.07,"PRINCE GEORGE'S COUNTY, MD",3411.0,11.18,967.0,64.99,52975.0,0.62,96.01,1.23,0.59,1.32,0.0,0.23,0.0,1603.0,62.0,6.41,165.77,0,0,md
8564,2012,8022.01,"PRINCE GEORGE'S COUNTY, MD",1846.0,5.14,156.0,14.18,61167.0,9.8,79.04,1.95,3.58,2.28,0.0,3.36,0.0,88.0,1.0,0.64,56.53,0,0,md
8565,2012,8022.03,"PRINCE GEORGE'S COUNTY, MD",4472.0,6.79,534.0,31.23,62130.0,2.37,77.24,17.73,0.42,0.74,0.0,1.5,0.0,819.0,72.0,13.48,153.37,0,0,md
8566,2012,8022.04,"PRINCE GEORGE'S COUNTY, MD",6179.0,7.95,208.0,7.96,81221.0,1.89,96.57,0.0,0.97,0.0,0.0,0.57,0.0,20.0,8.0,3.85,9.62,0,0,md
8567,2012,8023.01,"PRINCE GEORGE'S COUNTY, MD",3654.0,6.4,153.0,16.14,79458.0,4.08,88.26,4.05,0.0,0.38,0.0,3.23,0.0,1.0,1.0,0.65,0.65,0,0,md
8568,2012,8024.04,"PRINCE GEORGE'S COUNTY, MD",3762.0,20.28,1369.0,81.84,42152.0,1.01,91.52,6.19,0.05,0.0,0.0,1.22,0.0,1789.0,114.0,8.33,130.65,0,0,md
8569,2012,8024.05,"PRINCE GEORGE'S COUNTY, MD",3918.0,8.0,1035.0,62.49,62188.0,1.4,94.41,3.65,0.0,0.0,0.0,0.54,0.0,2270.0,77.0,7.44,219.32,0,0,md
8570,2012,8024.06,"PRINCE GEORGE'S COUNTY, MD",2295.0,9.54,639.0,71.67,56361.0,3.88,89.11,4.23,0.0,1.09,0.0,1.7,0.0,823.0,39.0,6.11,128.86,0,0,md
8571,2012,8024.07,"PRINCE GEORGE'S COUNTY, MD",3577.0,11.95,1481.0,78.7,52009.0,4.84,87.7,4.42,0.0,0.53,0.0,2.52,0.0,1934.0,31.0,2.09,130.59,0,0,md
8572,2012,8024.08,"PRINCE GEORGE'S COUNTY, MD",1381.0,8.67,531.0,64.33,42826.0,4.13,81.46,9.34,0.0,2.68,0.0,2.39,0.0,2270.0,102.0,19.2,427.23,0,0,md
8573,2012,8025.01,"PRINCE GEORGE'S COUNTY, MD",2658.0,8.59,930.0,57.95,52172.0,1.35,96.35,0.0,0.0,0.0,0.0,2.29,0.0,1062.0,47.0,5.06,114.23,0,0,md
8574,2012,8025.02,"PRINCE GEORGE'S COUNTY, MD",2562.0,2.26,141.0,24.38,68085.0,1.95,83.61,12.3,0.0,0.0,0.0,2.15,0.0,9.0,4.0,2.84,6.38,0,0,md
8575,2012,8026.0,"PRINCE GEORGE'S COUNTY, MD",3143.0,9.35,413.0,30.23,55500.0,2.55,92.27,3.6,0.0,0.0,0.0,1.59,0.0,763.0,19.0,4.6,184.89,0,0,md
8576,2012,8027.0,"PRINCE GEORGE'S COUNTY, MD",2952.0,12.72,281.0,28.35,55638.0,2.17,80.39,16.19,0.81,0.0,0.0,0.44,0.0,6.0,4.0,1.43,2.14,0,0,md
8577,2012,8028.03,"PRINCE GEORGE'S COUNTY, MD",4896.0,7.81,957.0,44.76,57644.0,1.92,95.61,1.23,0.37,0.27,0.0,0.61,0.0,532.0,12.0,1.25,55.57,0,0,md
8578,2012,8028.04,"PRINCE GEORGE'S COUNTY, MD",5161.0,10.44,735.0,38.31,65577.0,1.36,92.58,3.1,0.33,0.41,0.0,2.23,0.0,775.0,32.0,4.36,105.49,0,0,md
8579,2012,8028.05,"PRINCE GEORGE'S COUNTY, MD",4785.0,16.59,422.0,24.54,68350.0,0.65,94.38,4.47,0.17,0.0,0.0,0.19,0.15,81.0,6.0,1.42,19.21,0,0,md
8580,2012,8029.01,"PRINCE GEORGE'S COUNTY, MD",4020.0,18.76,557.0,48.17,43352.0,2.19,87.86,9.2,0.0,0.0,0.0,0.75,0.0,122.0,14.0,2.51,21.89,0,0,md
8581,2012,8030.01,"PRINCE GEORGE'S COUNTY, MD",2915.0,6.27,333.0,41.21,56094.0,1.1,72.52,21.06,0.0,1.44,0.79,3.09,0.0,207.0,10.0,3.01,62.22,0,0,md
8582,2012,8030.02,"PRINCE GEORGE'S COUNTY, MD",2785.0,6.12,314.0,32.62,61116.0,0.72,94.22,3.52,0.0,0.0,0.0,1.54,0.0,342.0,1.0,0.32,108.8,0,0,md
8583,2012,8031.0,"PRINCE GEORGE'S COUNTY, MD",2844.0,4.55,446.0,49.75,57708.0,1.02,96.66,1.76,0.0,0.0,0.0,0.56,0.0,770.0,41.0,9.19,172.52,0,0,md
8584,2012,8032.0,"PRINCE GEORGE'S COUNTY, MD",2815.0,16.64,964.0,83.36,42727.0,0.0,85.01,14.99,0.0,0.0,0.0,0.0,0.0,2605.0,61.0,6.33,270.13,0,0,md
8585,2012,8033.0,"PRINCE GEORGE'S COUNTY, MD",4586.0,15.63,416.0,30.67,51437.0,0.94,74.03,20.06,0.0,1.96,0.0,0.57,2.44,153.0,14.0,3.37,36.81,0,0,md
8586,2012,8034.01,"PRINCE GEORGE'S COUNTY, MD",1330.0,8.27,128.0,16.67,50700.0,0.0,76.47,22.86,0.0,0.68,0.0,0.0,0.0,6.0,3.0,2.34,4.69,0,0,md
8587,2012,8034.02,"PRINCE GEORGE'S COUNTY, MD",4534.0,15.32,768.0,49.94,41525.0,1.19,94.33,2.8,0.75,0.18,0.0,0.75,0.0,588.0,13.0,1.69,76.56,0,0,md
8588,2012,8035.08,"PRINCE GEORGE'S COUNTY, MD",4315.0,20.33,1049.0,50.92,56000.0,0.37,87.21,7.05,0.0,2.85,0.0,2.53,0.0,864.0,30.0,2.86,82.34,0,0,md
8589,2012,8035.09,"PRINCE GEORGE'S COUNTY, MD",3074.0,18.82,847.0,89.15,44235.0,1.01,72.15,22.64,0.72,2.47,0.0,1.01,0.0,1132.0,88.0,10.39,133.7,0,0,md
8590,2012,8035.12,"PRINCE GEORGE'S COUNTY, MD",6230.0,2.91,901.0,36.92,87117.0,2.23,91.09,2.34,0.0,4.09,0.0,0.24,0.0,1016.0,47.0,5.21,112.72,0,0,md
8591,2012,8035.13,"PRINCE GEORGE'S COUNTY, MD",4785.0,11.8,641.0,35.77,69702.0,2.01,90.32,0.67,0.4,3.36,0.0,2.84,0.4,853.0,21.0,3.28,133.14,0,0,md
8592,2012,8035.14,"PRINCE GEORGE'S COUNTY, MD",4052.0,9.64,1007.0,49.44,72432.0,3.85,94.89,0.25,0.0,0.0,0.0,1.01,0.0,875.0,27.0,2.68,86.86,0,0,md
8593,2012,8035.16,"PRINCE GEORGE'S COUNTY, MD",4821.0,4.42,157.0,10.09,120409.0,6.76,79.98,2.9,0.0,5.95,0.0,4.4,0.0,14.0,4.0,2.55,8.92,0,0,md
8594,2012,8035.19,"PRINCE GEORGE'S COUNTY, MD",5117.0,1.68,709.0,49.89,81235.0,2.01,91.5,4.92,0.94,0.0,0.0,0.33,0.29,927.0,22.0,3.1,130.75,0,0,md
8595,2012,8035.2,"PRINCE GEORGE'S COUNTY, MD",3945.0,0.0,81.0,5.87,113777.0,9.56,84.71,2.81,0.0,0.76,0.0,2.15,0.0,4.0,2.0,2.46,4.92,0,0,md
8596,2012,8035.21,"PRINCE GEORGE'S COUNTY, MD",5509.0,4.07,286.0,15.21,101378.0,5.83,84.41,2.07,0.0,4.43,0.0,2.25,1.02,1.0,1.0,0.35,0.35,0,0,md
8597,2012,8035.22,"PRINCE GEORGE'S COUNTY, MD",3560.0,4.0,410.0,24.63,96948.0,4.38,88.43,4.21,0.0,0.93,0.0,2.05,0.0,65.0,5.0,1.22,15.85,0,0,md
8598,2012,8035.23,"PRINCE GEORGE'S COUNTY, MD",4140.0,1.76,78.0,8.24,131979.0,1.76,94.47,0.0,0.0,1.64,0.0,2.13,0.0,2.0,0.0,0.0,2.55,0,0,md
8599,2012,8035.24,"PRINCE GEORGE'S COUNTY, MD",4029.0,4.73,184.0,27.24,83839.0,2.13,92.13,3.7,0.0,0.0,0.0,2.04,0.0,74.0,3.0,1.63,40.22,0,0,md
8600,2012,8035.25,"PRINCE GEORGE'S COUNTY, MD",2071.0,13.58,938.0,81.56,48047.0,1.06,86.43,9.27,0.63,2.12,0.0,0.48,0.0,984.0,17.0,1.81,104.87,0,0,md
8601,2012,8035.26,"PRINCE GEORGE'S COUNTY, MD",3255.0,2.06,205.0,18.17,80964.0,3.56,92.41,1.14,0.0,0.15,0.0,2.24,0.49,11.0,5.0,2.44,5.37,0,0,md
8602,2012,8035.27,"PRINCE GEORGE'S COUNTY, MD",3079.0,4.54,170.0,12.16,91719.0,3.28,91.59,1.27,1.46,1.95,0.0,0.45,0.0,4.0,2.0,1.17,2.35,0,0,md
8603,2012,8036.01,"PRINCE GEORGE'S COUNTY, MD",3793.0,4.51,102.0,10.65,94578.0,2.43,84.0,0.0,0.0,11.15,0.0,2.43,0.0,6.0,3.0,2.94,5.88,0,0,md
8604,2012,8036.02,"PRINCE GEORGE'S COUNTY, MD",2191.0,9.73,280.0,44.17,56250.0,1.51,84.35,11.78,0.55,0.78,0.0,1.05,0.0,490.0,5.0,1.78,174.79,0,0,md
8605,2012,8036.05,"PRINCE GEORGE'S COUNTY, MD",6946.0,8.52,408.0,16.55,74918.0,11.93,50.4,28.62,0.56,2.89,0.0,3.73,1.86,308.0,17.0,4.16,75.43,0,0,md
8606,2012,8036.06,"PRINCE GEORGE'S COUNTY, MD",5579.0,4.82,190.0,9.7,77782.0,12.94,56.1,23.45,0.14,4.57,0.0,2.8,0.0,5.0,2.0,1.05,2.63,0,0,md
8607,2012,8036.07,"PRINCE GEORGE'S COUNTY, MD",4022.0,3.17,86.0,9.49,90259.0,9.35,58.01,27.92,0.0,3.11,0.0,1.62,0.0,8.0,5.0,5.84,9.34,0,0,md
8608,2012,8036.08,"PRINCE GEORGE'S COUNTY, MD",6179.0,6.15,420.0,27.53,64875.0,5.57,54.43,34.84,0.0,3.14,0.0,2.02,0.0,175.0,8.0,1.91,41.7,0,0,md
8609,2012,8036.1,"PRINCE GEORGE'S COUNTY, MD",3342.0,10.13,351.0,33.68,58188.0,7.39,57.78,29.98,0.0,3.08,0.0,1.77,0.0,50.0,7.0,2.0,14.26,0,0,md
8610,2012,8036.12,"PRINCE GEORGE'S COUNTY, MD",3160.0,8.2,863.0,67.85,47321.0,9.59,62.25,25.03,0.0,1.27,0.0,1.49,0.38,1025.0,9.0,1.04,118.73,0,0,md
8611,2012,8036.13,"PRINCE GEORGE'S COUNTY, MD",5155.0,10.02,1122.0,61.19,52275.0,4.5,74.96,16.35,0.0,1.28,0.0,2.91,0.0,1845.0,52.0,4.63,164.44,0,0,md
8612,2012,8037.0,"PRINCE GEORGE'S COUNTY, MD",2547.0,5.6,86.0,18.12,67614.0,14.72,35.1,43.5,0.0,0.98,0.0,5.03,0.67,1.0,0.0,0.0,1.16,0,0,md
8613,2012,8038.01,"PRINCE GEORGE'S COUNTY, MD",2600.0,3.51,115.0,21.02,73500.0,4.5,43.31,48.58,0.0,1.65,0.0,1.5,0.46,3.0,3.0,2.6,2.6,0,0,md
8614,2012,8038.03,"PRINCE GEORGE'S COUNTY, MD",6111.0,7.45,318.0,36.24,62125.0,3.75,54.51,33.79,2.59,3.57,0.0,1.8,0.0,29.0,1.0,0.31,9.11,0,0,md
8615,2012,8039.0,"PRINCE GEORGE'S COUNTY, MD",4115.0,9.28,342.0,36.94,62813.0,5.71,24.84,67.7,0.27,0.53,0.0,0.53,0.41,563.0,40.0,11.68,164.46,0,0,md
8616,2012,8040.01,"PRINCE GEORGE'S COUNTY, MD",5056.0,25.05,2030.0,86.47,36634.0,1.94,77.49,18.77,0.0,1.52,0.0,0.28,0.0,3111.0,104.0,5.12,153.23,0,0,md
8617,2012,8040.02,"PRINCE GEORGE'S COUNTY, MD",4301.0,13.19,620.0,52.13,59148.0,6.42,29.02,61.57,0.0,2.05,0.0,0.95,0.0,473.0,8.0,1.29,76.25,0,0,md
8618,2012,8041.01,"PRINCE GEORGE'S COUNTY, MD",3355.0,11.78,579.0,50.09,76125.0,18.33,72.1,5.48,0.24,2.03,0.0,1.82,0.0,560.0,26.0,4.49,96.66,0,0,md
8619,2012,8041.02,"PRINCE GEORGE'S COUNTY, MD",6145.0,4.55,845.0,48.51,59265.0,6.09,65.04,24.08,0.0,1.59,0.62,2.52,0.05,888.0,41.0,4.85,105.05,0,0,md
8620,2012,8042.0,"PRINCE GEORGE'S COUNTY, MD",2855.0,0.0,147.0,9.67,112500.0,44.31,39.68,12.15,0.0,0.21,0.0,3.4,0.25,1.0,0.0,0.0,0.68,0,0,md
8621,2012,8043.0,"PRINCE GEORGE'S COUNTY, MD",3294.0,12.64,825.0,68.09,40109.0,2.67,74.04,15.66,0.0,7.62,0.0,0.0,0.0,684.0,29.0,3.52,82.94,0,0,md
8622,2012,8044.0,"PRINCE GEORGE'S COUNTY, MD",2844.0,9.21,245.0,28.54,57240.0,11.46,34.92,46.24,0.0,5.8,0.0,1.58,0.0,9.0,4.0,1.63,3.68,0,0,md
8623,2012,8046.0,"PRINCE GEORGE'S COUNTY, MD",3122.0,7.34,284.0,28.71,63693.0,12.49,37.28,43.75,0.0,4.93,0.0,0.16,1.38,112.0,1.0,0.35,39.39,0,0,md
8624,2012,8047.0,"PRINCE GEORGE'S COUNTY, MD",3570.0,2.33,419.0,35.05,77292.0,30.31,27.79,37.14,0.0,1.85,0.0,2.1,0.81,81.0,4.0,0.96,19.35,0,0,md
8625,2012,8048.01,"PRINCE GEORGE'S COUNTY, MD",2330.0,17.95,1230.0,97.6,37247.0,4.59,65.54,21.85,0.73,0.0,0.0,7.3,0.0,922.0,18.0,1.46,74.96,0,0,md
8626,2012,8048.02,"PRINCE GEORGE'S COUNTY, MD",2964.0,9.88,1027.0,100.0,41122.0,1.32,40.59,54.96,0.0,1.25,0.0,1.89,0.0,704.0,6.0,0.58,68.53,0,0,md
8627,2012,8049.0,"PRINCE GEORGE'S COUNTY, MD",4098.0,6.19,977.0,65.08,66136.0,6.32,71.96,17.84,0.0,2.1,0.88,0.76,0.15,1093.0,41.0,4.2,111.87,0,0,md
8628,2012,8050.0,"PRINCE GEORGE'S COUNTY, MD",5559.0,0.98,1182.0,60.81,61351.0,4.5,60.71,34.57,0.0,0.04,0.0,0.18,0.0,1518.0,50.0,4.23,128.46,0,0,md
8629,2012,8051.01,"PRINCE GEORGE'S COUNTY, MD",4152.0,14.48,867.0,73.71,52217.0,3.95,27.38,62.5,0.0,2.1,0.0,4.07,0.0,896.0,14.0,1.61,103.34,0,0,md
8630,2012,8052.01,"PRINCE GEORGE'S COUNTY, MD",4897.0,14.24,803.0,64.09,50089.0,0.71,41.7,56.22,0.43,0.39,0.0,0.55,0.0,580.0,31.0,3.86,72.2,0,0,md
8631,2012,8052.02,"PRINCE GEORGE'S COUNTY, MD",3878.0,8.51,923.0,76.62,56667.0,2.71,75.81,20.78,0.0,0.0,0.0,0.7,0.0,642.0,13.0,1.41,69.56,0,0,md
8632,2012,8055.0,"PRINCE GEORGE'S COUNTY, MD",4579.0,12.21,582.0,50.42,59198.0,4.24,19.26,73.07,0.0,1.4,0.0,2.03,0.0,331.0,18.0,3.09,56.87,0,0,md
8633,2012,8056.01,"PRINCE GEORGE'S COUNTY, MD",6723.0,19.32,1574.0,95.91,47983.0,1.16,8.17,88.65,0.91,0.83,0.0,0.0,0.28,822.0,55.0,3.49,52.21,0,0,md
8634,2012,8056.02,"PRINCE GEORGE'S COUNTY, MD",5922.0,10.07,1157.0,91.42,65417.0,2.31,6.35,88.23,0.35,0.0,0.0,1.06,1.69,1249.0,48.0,4.15,107.95,0,0,md
8635,2012,8057.0,"PRINCE GEORGE'S COUNTY, MD",6599.0,6.36,948.0,53.16,56856.0,4.08,18.47,72.21,0.0,3.92,0.0,1.32,0.0,280.0,11.0,1.16,29.53,0,0,md
8636,2012,8058.01,"PRINCE GEORGE'S COUNTY, MD",4745.0,5.81,201.0,17.37,101310.0,5.12,25.61,63.71,0.0,5.06,0.0,0.51,0.0,193.0,20.0,9.97,96.18,0,0,md
8637,2012,8058.02,"PRINCE GEORGE'S COUNTY, MD",4560.0,19.93,301.0,37.04,59038.0,3.14,31.95,59.85,0.0,4.61,0.0,0.46,0.0,87.0,11.0,3.65,28.87,0,0,md
8638,2012,8059.04,"PRINCE GEORGE'S COUNTY, MD",3074.0,6.57,230.0,20.34,68261.0,20.85,23.49,45.64,0.0,7.42,0.0,1.72,0.88,3.0,1.0,0.44,1.31,0,0,md
8639,2012,8059.06,"PRINCE GEORGE'S COUNTY, MD",3103.0,25.88,950.0,85.56,50877.0,8.44,35.93,47.21,0.0,7.57,0.0,0.64,0.19,757.0,16.0,1.68,79.68,0,0,md
8640,2012,8059.07,"PRINCE GEORGE'S COUNTY, MD",4055.0,17.13,812.0,50.74,64327.0,3.92,52.95,34.87,0.0,4.39,0.0,2.02,1.85,216.0,9.0,1.11,26.61,0,0,md
8641,2012,8059.08,"PRINCE GEORGE'S COUNTY, MD",2539.0,17.57,683.0,76.53,65492.0,6.73,60.85,17.88,0.0,13.59,0.0,0.95,0.0,1054.0,125.0,18.31,154.39,0,0,md
8642,2012,8059.09,"PRINCE GEORGE'S COUNTY, MD",4793.0,7.51,1462.0,88.43,51607.0,13.94,47.07,23.12,0.0,11.18,0.0,4.69,0.0,1180.0,38.0,2.6,80.73,0,0,md
8643,2012,8060.0,"PRINCE GEORGE'S COUNTY, MD",5521.0,11.68,916.0,59.36,64219.0,10.58,33.09,49.94,0.0,4.73,0.0,1.5,0.16,914.0,15.0,1.64,99.75,0,0,md
8644,2012,8061.0,"PRINCE GEORGE'S COUNTY, MD",4262.0,5.35,583.0,38.99,64659.0,29.8,36.56,27.78,0.0,2.89,0.0,2.98,0.0,239.0,15.0,2.57,40.97,0,0,md
8645,2012,8062.0,"PRINCE GEORGE'S COUNTY, MD",3781.0,1.9,805.0,46.32,72875.0,43.08,35.92,17.32,0.0,0.0,0.0,3.68,0.0,215.0,9.0,1.12,26.72,0,0,md
8646,2012,8063.0,"PRINCE GEORGE'S COUNTY, MD",2089.0,6.86,372.0,42.34,71068.0,20.68,27.0,45.67,0.67,1.34,0.0,2.11,2.54,186.0,7.0,1.88,49.96,0,0,md
8647,2012,8064.0,"PRINCE GEORGE'S COUNTY, MD",3853.0,1.89,262.0,21.77,127500.0,66.6,9.47,8.05,0.0,13.34,0.0,2.54,0.0,11.0,2.0,0.76,4.2,0,0,md
8648,2012,8065.01,"PRINCE GEORGE'S COUNTY, MD",5558.0,17.69,944.0,58.85,50986.0,13.87,22.4,61.01,0.0,2.12,0.0,0.41,0.18,627.0,44.0,4.66,66.4,0,0,md
8649,2012,8066.01,"PRINCE GEORGE'S COUNTY, MD",4526.0,16.0,632.0,62.07,42104.0,7.78,24.77,66.92,0.0,0.42,0.0,0.11,0.0,318.0,22.0,3.48,50.34,0,0,md
8650,2012,8066.02,"PRINCE GEORGE'S COUNTY, MD",5533.0,12.6,663.0,45.69,68211.0,8.82,35.84,42.24,0.0,10.36,0.0,2.64,0.11,613.0,44.0,6.64,92.51,0,0,md
8651,2012,8067.06,"PRINCE GEORGE'S COUNTY, MD",3319.0,7.06,481.0,24.94,67461.0,21.87,44.77,16.12,0.0,15.7,0.0,0.6,0.93,67.0,8.0,1.66,13.93,0,0,md
8652,2012,8067.08,"PRINCE GEORGE'S COUNTY, MD",4108.0,4.86,1158.0,55.48,57388.0,48.81,31.43,6.28,0.0,12.34,0.0,1.14,0.0,864.0,10.0,0.86,74.63,0,0,md
8653,2012,8067.1,"PRINCE GEORGE'S COUNTY, MD",5646.0,5.77,675.0,36.27,65969.0,16.6,65.6,4.5,0.0,11.02,0.0,2.28,0.0,1387.0,36.0,5.33,205.38,0,0,md
8654,2012,8067.11,"PRINCE GEORGE'S COUNTY, MD",5103.0,5.85,1162.0,60.6,54393.0,10.99,72.15,9.37,1.31,4.19,0.0,1.8,0.18,532.0,20.0,1.72,45.78,0,0,md
8655,2012,8067.12,"PRINCE GEORGE'S COUNTY, MD",3613.0,4.0,692.0,47.74,87459.0,7.47,75.95,5.92,0.0,7.11,0.0,1.83,1.72,742.0,12.0,1.73,107.17,0,0,md
